ENGL116,ENGL,Introduction to African American Literature,"THis course surveys AFRican AMErican lITerature of various GENres—fiction, poetry, drama, and autOBiograPHY—FRom THe LATe-nineTEEnTH cENTury to THe presENT. As a CLass, we will work togETHer to iDENtify persistENT THeMEs in AFRican AMErican lITerature and investigate continuITies and evoLUTions in THe ways AFRican AMErican wrITers have approaCHEd THose THeMEs across tiME, SPace, and lITerary moveMEnts. Along THe way, stuDENts can EXPect to learn how to ANAlyze lITerary texts in terms of boTH form and contENT.While THis course is groundED in lITerature, stuDENts will have regular OPPORtunITies to place course texts in interdiscipLINary contexts, drawing connections to Black Lives Matter, CLimate justice, crITical race THeory, etc. FeaturED auTHors may inCLude FREDerick Douglass, AngeLINa Weld Grimké, JAMEs Weldon Johnson, Nella Larsen, Toni Morrison, and Ross Gay."
ENGL117,ENGL,Intro to the Art of Film,"THe primary visual, aural, and narrative STRuctures and convENTions by which motion PICtures create and comMEnt upon significant HUMan EXPerience."
ENGL118,ENGL,Intro to Media Studies,"THis course INTRoduces stuDENts to THe THeory and practice of MEdia studies. We will look at a range of boTH MEdia and HIStorical tenDENcies RELatED to THe MEdia, inCLuding manuscript culture, print, and THe rise of THe newSPaper, novel, and modern nation-STATe; PHotograPHY, film, television and THEIr reSPective differences as visual MEdiums; imPORtant shifts in attITudes towards PAinting; THe place of sound in THe MEdia of modernITy; and THe computerization of culture brought about by THe computer, SOCial networks, video gAMEs, and cell PHones. In looking at THese, we will consider boTH THe approaCHEs THat key scholars in THe field of MEdia studies use, and THe concepts THat are cENTral to THe field ITself (MEdia/MEdium; MEdium-SPecificITy; reMEdiation; THe culture INDuSTRy; rEIfication and utOPia; cultural polITics). By THe end of THe CLass, stuDENts will have develOPED a toolkIT for understanding, ANAlyzing, and judging THe MEdia THat shape THEIr lives in LATe modernITy."
ENGL121,ENGL,Creative Writing Fiction,"THis CLass is a wrITing workshOP, where stuDENts share THEIr own fiction and PArticiPAte in group crITique. We will read and discuss stories FRom THe nineTEEnTH, twENTiETH, and twENTy-first cENTuries by wrITers of many backgrounds and diSPosITions, inCLuding JAMEs Joyce, Isak Dinesen, EDward P. Jones, Ha Jin, Joy Williams, W. G. Sebald, Gabriel García Márquez, Laura (Riding) Jackson, CHINua ACHEbe, and FRanz Kafka. StuDENts will have THe chance to EXPeriMEnt wITh differENT styles and STRuctures as THey learn about lITerary invENTion. We'll consider TEChniques for shaping fictional characters, THe mANAgeMEnt of point of view, THe possibilITies of narrative design, THe role of setting and description, and THe process of revision. "
ENGL121,ENGL,Intro Creative Writing: Fiction,"THis CLass is a wrITing workshOP, where stuDENts share THEIr own fiction and PArticiPAte in group crITique. We will read and discuss stories FRom THe nineTEEnTH, twENTiETH, and twENTy-first cENTuries by wrITers of many backgrounds and diSPosITions, inCLuding JAMEs Joyce, Isak Dinesen, EDward P. Jones, Ha Jin, Joy Williams, W. G. Sebald, Gabriel García Márquez, Laura (Riding) Jackson, CHINua ACHEbe, and FRanz Kafka. StuDENts will have THe chance to EXPeriMEnt wITh differENT styles and STRuctures as THey learn about lITerary invENTion. We'll consider TEChniques for shaping fictional characters, THe mANAgeMEnt of point of view, THe possibilITies of narrative design, THe role of setting and description, and THe process of revision."
ENGL122,ENGL,Creative Writing: Poetry,"An INTRoductory course in THe art of wrITing poetry. In addITion to reading and wrITing poems, stuDENts will learn about various essENTial eleMEnts of craft such as image, MEtaPHor, LINe, syntax, rhyME, and MEter. THe course will be conductED in a workshOP format."
ENGL124,ENGL,Intro to Lighting For Stage,"THis course INTRoduces stuDENts to THe MEchanics, materials, and aesTHetics of lighting for THe THeatre.  StuDENts gain a THorough understanding of lighting equiPMENT, proCEDures, safety, and how THese fascinating eleMEnts contribute to creating THeatrical storytelLINg.  StuDENts work actively wITh THese TEChnologies on productions, getting valuable practical EXPerience. THere is a requirED lab componENT THat will be sCHEdulED wITh THe INStructor."
ENGL126,ENGL,Production Experience,"Want to get your feet wet or hands dirty doing soME excITing behIND-THe-scenes work on THeatre Program productions? A perfect hands-on way to EXPlore THe excITeMEnt, camaRADerie, creativITy, and skills neEDED for backstage work—in lighting, sound, costuMEs, scenery, or stage mANAgeMEnt—is to get involvED in ENGL 126 Production EXPerience, a 1-crEDIT, half seMEster course where you get to work on actual THeatre productions in THe brand-new Sloan Performing Arts CENTer THrough lab PArticiPAtion, joining run crews, or oTHer practical ways. You’ll learn valuable skills while contributing to THe excellence in production THat THe International THeatre Program is known for. You’ll play a real role in making THeatre happen! No prior EXPerience neEDED."" "
ENGL132,ENGL,Feature Writing,"THis CLass is all about making your nonfiction wrITing more creative, lively and interesting. We’ll read and ANAlyze magazine, newSPaper and onLINe stories THat use scenes and details to tell compelLINg stories about peOPle and THEIr lives. We’ll EXPlore differENT TEChniques of nonfiction wrITing, wITh an emPHasis on voice and how good wrITing coMEs FRom great interviewing. And we’ll do a lot of wrITing as a way of practicing what we study. Applicable ENGlish CLuster: MEdia, Culture, and Communication"
ENGL133,ENGL,Editing,"Study of print, digITal and audio/visual EDITing wITh emPHasis on news deCISion-making; cOPy EDITing, ETHics and First AMEndMEnt issues such as libel. Applicable ENGlish CLuster: MEdia, Culture, and Communication [H1ENG016]"
ENGL134,ENGL,Public Speaking,"Basic public SPeaking is THe focus. EmPHasis is plaCED on researCHINg SPeeCHEs, using apprOPriate language and delivery, and listening crITically to oral presENTations. ENG 134 contaINS two quizzes, a FINal exam, and four SPeeCHEs to be given by THe stuDENt. THe SPeeCHEs inCLude a tribute, persuasive, EXPlANAtory, and prOBlem-solving address. Material also features video and inaugural addresses of PAst U.S. presiDENts. THe course utilizes INStructor Curt SmITh’s EXPerience as a forMEr WhITe House presiDENtial SPeechwrITer and as a SmIThsonian INStITution series host. Applicable ENGlish CLuster: MEdia, Culture, and Communication [H1ENG016]"
ENGL135,ENGL,Intro to Debate,"THe purpose of THis course is to give stuDENts an appreciation for and knowlEDge of crITical THinking and rEASonED deCISion-making THrough arguMEntation. StuDENts will research boTH sides of a tOPic, wrITe arguMEnt brieFS, and PArticiPAte in formal and informal debates. StuDENts will also be EXPosED to THe major PARADigms usED in judging debates. Applicable ENGlish CLuster: MEdia, Culture, and Communication [H1ENG016]"
ENGL136,ENGL,Principles & Practices of Copyediting,"While THe term “cOPyEDITing” may be asSOCiatED wITh journalism or lITerary fiction, in fact IT is a vITal componENT of THe publication of almost any textual materials—FRom scholarly and pOPular publishing in arts and sciences to corPORate and TEChnical communications. So what do cOPy EDITors do? Is cOPyEDITing simply about enfORCing rules of correctness? When is IT okay to break THose rules, or to allow oTHers to do so, and what guides such deCISions? How do cOPy EDITors understand and negotiate THe RELationships and interests of readers, wrITers, and THe publications THey work for? How has THe information age changED THe way cOPy EDITors THink about and approach textual EDITing? In THis CLass we will address boTH THe principles and practices of cOPyEDITing. StuDENts will learn THe principles THat guide cOPy EDITors, and THen put THese principles into use in a workshOP setting, practicing cOPyEDITing in a variety of contexts, inCLuding digITal communications.PrerequisITe: Completion of THe Primary WrITing RequireMEnt. "
ENGL154,ENGL,Intro to Design for Stage,"1st seven Mondays of S23. SPace and how IT is concEIvED and EXPlorED is fundAMEntal to THe telLINg of stories on stage and elsewhere. THis INTRoductory course aims at giving stuDENts skills to create, transLATe and communicate a visual design/environMEnt for performance. THe CLass will focus on design fundAMEntals, materials, research and visual storytelLINg THrough CLass discussion, script ANAlysis and practical work. StuDENts will read a play, devise a concept for THat play, research possible environMEnts, and begin to produce drawings and oTHer visual idEAS for THEIr design. StuDENt's work will be presENTED and discussED in each CLass."
ENGL165,ENGL,Acting Comedy,"CoMEdy, we may say, is SOCiety proTECting ITself wITh a smile."" (J.B. Priestly)  Actors have often assuMEd THe guise of surrogate for SOCiety's concerns; by creating PHYsically and vocally outsizED characters in soMEtiMEs outrageous sITuations THey say and do THe THings we cannot.  In THis CLass we will embrace THe PHYsical and vocal challENGes THat coMEdy presENTs us wITh as actors by EXPloring a range of coMEdy styles inCLuding THe use of masks in ComMEdia dell'arte, THe verbal SParring of CoMEdy of Manners, THe existENTial coMEdy of THe Absurdists, THe AMErican tRADITion of improvisational coMEdy, and story telLINg THrough stand-up coMEdy.  SoME previous acting CLasses and/or improvisational EXPerience preferrED, but not requirED."
ENGL170,ENGL,Technical Theatre,"THe creation of a conTEMPORary THeatrical production uses skills and talENTs across a wide range of discipLINes: FRom carpENTry to rigging, FRom PAinting to computer drafting, FRom electrical to audiovisual ENGineering for THe stage. THis INTRoductory course will EXPlore THe THeories, METHods, and safe practice of set conSTRuction (inCLuding using power tools), rigging, stage lighting, drafting, sound, and scene PAinting. StuDENts will work on actual productions stagED by THe THeatre Program during requirED labs THat will be sCHEdulED wITh THe INStructor."
ENGL172,ENGL,Intro to Sound for the Stage,"Ever wonder and admire how sound designers create awesoME aural environMEnts in live performance? THis course investigates THe tools, tricks, skills, and equiPMENT of realizing sound design for THe THeater. You’ll learn how Sound Designers shape sound and music, and collaborate wITh oTHer artists to achieve a SPecific creative vision. You’ll see and EXPerience how sound sysTEMs are put togETHer, getting hands-on tiME wITh differENT equiPMENT and learning just what each piECE does. We will build on THe fundAMEntals of sound sysTEMs THat can start as small as your computer and go as large as filLINg a 1,000 seat THeater or larGER. As you learn THese tRADes and skills, you’ll THen apply THem in THe THeatre Program's productions, working wITh peers and INDuSTRy professionals to put on a full scale production. Whatever your EXPerience level, you are welcoME here. All you neED is a PAssion for hearing THe world around you, and THe desire to bring your own creative world to life on whatever stage you FINd. THere is a requirED lab componENT THat will be sCHEdulED wITh THe INStructor."
ENGL174,ENGL,Acting Techniques,"THis course serves as an INTRoduction to, and EXPloration of THe acting process for THe stage, develOPing THe fundAMEntal skills stuDENts neED to approach a text FRom a perforMErs standpoint and to create character. THe course takes as ITs basic premise THat THe actors INStruMEnt is THe selfwITh all of THe PHYsical, PSYchological, intellectual, SOCial, moral and SPirITual implications of THat term. StuDENts will be encouragED in boTH THe EXPression and THe EXPansion of THe self and of THe imagination. THe CLass will also hELP THe stuDENt develOP an overall appreciation for THe role of THe THeatre in todays SOCiety. Fall CLass: in conjunction wITh a weekly sCHEdulED lab."
ENGL177,ENGL,The Actor's Voice,"Words MEan more THan what is set down on PAper. IT takes THe HUMan voice to infuse THem wITh shades of deeper MEaning.?- Maya Angelou. In THis course stuDENts will gain an understanding and greater command of THEIr unique and powerful voice. We will EXPlore THe teaCHINgs of Kristin LINkLATer, Alexander TEChnique, Cecily Barry and many oTHers to create full, FRee and forward sound THat will serve THe actor FRom THe audITion to THe stage, THe interview to THe boardroom. StuDENts will develOP RELaxation and awareness skills, learn to connect to a variety of texts in a MEaningful and creative way and THe abilITy to supPORt and project, incrEASe THEIr vocal range, versatilITy, and confiDENce. Actors will learn to transform THEIr voice into THe voice of THe character wITh THe TEChnique THat allows THem to MEet THe demands of doing IT EIght shows a week!"
ENGL181,ENGL,"The Spoken Revolution: Spoken Word, Hip Hop, and Urban Theatre Today","Living THrough possibly THe most vocally assertive moMEnt in our world’s most rECEnt HIStory, we FINd ourselves poisED for unprECEDENtED change. How is our newly found articuLATion bEIng employED for THe greatest good? EXPlore THe voices resonating THrough THe currENT performance ECOsysTEM THat inCLudes hip hOP, SPoken word, sLAM poetry and more while develOPing your own to lend to THe SPoken revoLUTion. For all levels of THeatre EXPerience. Let’s make soME noise! (ESPecially compliMEntary to ENGL182 Staging RevoLUTion: Creating THeatre for SOCial Change. Not a prerequisITe.)"
ENGL201,ENGL,Old English,"At THe end of THe 5TH cENTury, after Roman occuPAtion of BrITain had endED, invaders FRom coASTal GERmany and THe NETHerlands settlED in ENGland and diSPlaCED THe  Celtic-SPeaking pOPuLATion. THe language THese tribes SPoke and wrote gives us THe oldest wITnesses of perhAPS THe most inFLuENTial and widely-SPoken language in THe world today: ENGlish. In THis CLass, we will learn to read THe earliest rECOrds of ENGlish (c. 700-1100) by studying THe grammar, vocabulary, and poetics of THe period. We will EXPlore THe variety of surviving Old ENGlish texts - elegies, heroic ePIC, riddles, RELigious verse, LATin PHilosOPhy (transLATED in prose and verse), Biblical transLATion, sermons, charms, maxims, and more - as well as THe HIStory of book production during THe period. By THe end of THe term, your new facilITy in Old ENGlish will enable you to read, understand, and transLATe soME of THe most beautiful poems ever wrITten. No prerequisITes for THe course; as pre-1800 as you can get. "
ENGL204,ENGL,Chaucer,"THe princiPAl works of Chaucer, in THEIr HIStorical and intellectual context. Readings in Middle ENGlish."
ENGL206,ENGL,Magic Language,"THe prOPerties of letters and numbers have been asSOCiatED wITh THe occult FRom anciENT tiMEs on. THis course will EXPlore THe creative develOPMEnt of THis concept FRom Greek and Hebrew THought in MEdieval and early modern tRADITions where language servED to hide, proTECt, conjure, and transform: THe letters of THe PAternoster THat defeat THe devil, Odin’s MEad of Poetry, Taliesin’s aretalogies, GERmanic runes, riddles, charms, loricae, SPells, ciPHers (THe INDeciPHerable Voynich Manuscript, THe bannED SteganograPHY by TrIThemius of SPonhEIm), magic and forEIgn alPHabets, dEIfic languages (THe Irish “Evernew Tongue”), glossolalia, demonic languages, invENTED languages (Hildegard of BinGEN’s LINgua Ignota), John Dee’s “language of THe angels,” Enochian,” adOPtED by AlEIster Crowley for HIS “Order of THe GolDEN Dawn.” I want to discover what prOPerties in language do more THan just signify. ExerCISes, creative projects, and a FINal research PAper.  "
ENGL207,ENGL,Shakespeare and Modernity,"In THis CLass, we’ll be reading a series of ShakeSPeare’s plays, and alongside THose plays works of modern drama and poetry THat rewrITe and transform THem—MEtamorPHosing THEIr plots, characters, THeMEs, and language.  THe course is about THe afterlife of ShakeSPeare in modern lITerature, and also about ShakeSPeare’s own modernITy. THe PAirED texts will inCLude HaMLet and Tom StOPPArd’s Rosencrantz and GuilDENstern are Dead, King Lear and SAMUel Beckett’s EndgAME, THe TEMpest and W. H. AuDEN’s THe Sea and THe Mirror, along wITh AiME Césaire’s post-colonial drama A TEMpest.  We’ll also be reading T. S. Eliot’s THe WASTe Land, which is an an echo chamber for a whole array of ShakeSPeare plays, and Virginia Woolf’s Mrs. Dalloway.  Counts for boTH pre- and post-1800 requireMEnt in THe ENGlish major. "
ENGL208,ENGL,Renaissance Drama,"THis course focuses on drama wrITten by ShakeSPeare's conTEMPORaries.  CLasses cENTer around careful ANAlysis of INDividual plays.  We discuss, among oTHer tOPics, THe plays' tragic and comic inFLections, dePICtions of PSYchological interiorITy, MEdITations on love and desire, staging of deaTH, use of prOPs, fascination wITh sENSational and often violENT evENTs, and INSistENT references to conTEMPORary performance practices.  We also bECOME familiar wITh a range of sixTEEnTH- and sevENTeENTh-cENTury THeatrical SPaces—THEIr geograPHical locations and PHYsical prOPerties, THe composITion of THEIr audiences, THe training and performance practices of THEIr actors, and THe aesTHetic, SOCial, and polITical contexts of THEIr productions. We consider plays wrITten by Beaumont and FLetCHEr, Dekker, Ford, Jonson, Kyd, Marlowe, Middleton, and WeBSTer and, when possible, view scenes FRom rECEnt stagED productions. Satisfies THe pre-1800 lITerature, THe dramatic lITerature, THe lITerature, and THe 200-level lITerature requireMEnts for various ENGlish major and minor tracks. Satisfies a requireMEnt in THe HUManITies/ENGlish CLuster, Plays, Playwrights, and THeater.  ApprOPriate for all stuDENts, FRom THose in THEIr first seMEster at THe universITy to senior ENGlish majors. No reSTRictions -- all stuDENts welcoME. "
ENGL211,ENGL,Milton,"THis course will examine THe lITerary career of one of THe most ACComplishED, INTRiguing, and inFLuENTial poets of THe ENGlish language, John Milton. Milton THrivED during a tiME when many of THe most urGENt conversations we are still having about democrACY, empire, GENder, race, INDividualITy, RELigion, TEChnology, work, and nature were first formuLATED. Keeping THis context in mIND, stuDENts will read Milton’s major lyric, ePIC, and dramatic poetry, focusing eSPecially on PARADise Lost, HIS ePIC retelLINg of THe primal rebellion of Satan agaINSt God, as well as a selection of HIS prose wrITings, inCLuding HIS inFLuENTial attacks on STATe cENSorship and HIS still-RADical defENSes of revoLUTionary action. We will also examine Milton’s legACY, eSPecially HIS profound imPORtance for LATer wrITers like PHillis Wheatley, William Blake, and Mary Shelley. THis course fulfills THe Pre-1800 requireMEnt for ENGlish majors."
ENGL225,ENGL,American Renaissance,"We will investigate THe PECuliar qualITy of romantiCISm and THe PArticular achieveMEnts of romantic wrITers in THe UnITED STATes during THe period before THe Civil War. THree caPAcious tOPics will ORGanize discussions: nature and art, SOCiety and HIStory, and INDividuals and communITies. As PArt of each of THese tOPics, we will also consider THe pressures and controversies around slavery, race, and GENder THat were dividing THe STATes in THe decades before THe Civil War.  We will read works by CoOPer, Childs, EMErson, THoreau, Fuller, MElville, Poe, Douglass, JacOBs, HawTHorne, Stowe, WhITman, LINcoln, DickINSon, and oTHers. Of PArticular interest THroughout THe term will be THe hOPes and anxieties, allegiances and resistances, aesTHetic triumPHs and polITical FRuSTRations THat characters AMErican romantic artists and have made THe imagination a crucial PArt of THe nation's life and an INDiSPENSable resource for ITs peOPle even at moMEnts when fundAMEntal conFLicts THreatenED to end THe nation altogETHer."
ENGL232,ENGL,Poe and Hoffman,"THis course EXPlores THe beginnings of THe horror and deTECtive GENres in THe 19TH cENTury. PArticular attENTion is devotED to THe narrative STRucture, trOPes, and PSYchological contENT of THe STRange tales by Poe and Hoffmann. THeories of horror are also addressED to inCLude discussions by lessing, ToDORov, Huet, and Kristeva. NOTE: THIS COURSE IS TAUGHT IN ENGLISH"
ENGL238,ENGL,Making Modernism New Again,"“Make IT New” has GENerally been ACCeptED as modernism’s battle cry, and 1922 has often been seen as THe year modernism changED THe world wITh THe publication of key modernist mASTerpiECEs. But a cENTury on, THe novelty of ITs CLassics invITes rEInvestigation. We will EXPlore how conTEMPORary wrITers and filmmakers have recAST and transforMEd iconic texts by wrITers like ConRAD, Forster, Joyce, and Woolf for new tiMEs and new audiences, soMEtiMEs lITerally taking THem aPArt and re-piecing THem togETHer. What happENS when a novel is tranSPosED to a new MEdium, GENre, or point of view? What do THe texts look like in transnational and multicultural settings? What happENS when ConRAD’s Heart of Darkness is refigurED as a Vietnam era film or a graPHic novel? What if Mrs. Dalloway is rEDuCED to a five minute YouTube video? Looking at multiple versions of a few key texts, we will apply THeories of adaptation and MEdia studies, inCLuding idEAS of reMEdiation and remixing. We will also look at how digITal TEChnologies have produCED new modernist artifacts, allowing us to EXPlore multiple versions of a single text. "
ENGL241,ENGL,Lyric Poetry,"We will be looking at many differENT sorts of poem in THis CLass: love poems, nature poems, mourning poems, MEmory poems, dream poems, poems about chilDHood, poems of madness and crisis, nonsENSe poems, hymns, riddles, and ballads. Lyric poetry SPeaks out of PAssion and playfulness, out of wonder and doubt. IT asks us to crEDIT fORGotten or neglectED PArts of our EXPerience, our intuITive selves. A poem is a “small (or large) maCHINe made out of words,” THe poet William Carlos William wrote. Such maCHINes always play STRange gAMEs wITh language, OPening up and transforming our ordinary SPeech, teaCHINg us to listen to IT better, FINding words starker or more beautiful, or more aMBIguous, THan we usually rECOgnize.  Poetry also channels THe enERGy of silence, THe CLaims of what’s unsaid, or SPeaks for THings THat cannot SPeak.  Readings will inCLude a great range older and more conTEMPORary poets. During THe lAST 3 weeks we’ll concENTrate on THe work of a single poet, prOBably Emily DickINSon or ElizabETH BishOP. Fulfills THe post-1800 requireMEnt for ENGlish majors. Not OPen to FReshMEn wIThout INStructor permission."
ENGL242,ENGL,Ideas of America,"What is AMErica? A country? A continENT? A polITical ideal? A culture? THis course traces THe develOPMEnt of idEAS about AMErica, FRom ITs HIStorical beginnings to our own tiME, FRom EurOPean fantasies about THe New World and ITs possibilITies to THe EXPeriences of settlers and cITizENS facing ITs realITies. We will EXPlore THe competing and even contending narratives of AMErica in a wide variety of cultural docuMEnts, FRom orations, sermons and polITical tracts to novels, poems, PHotograPHs, and films. THe course is OPen to all interestED stuDENts and requirED for all AMErican Studies majors."
ENGL245,ENGL,Utopian and Dystopian Writing,"In THis course we discuss THe lITerary qualITies and SOCial impulses THat characterize utOPian and dystOPian wrITing. We focus on utOPian and dystOPian worlds imaginED in BrITish and AMErican prose fiction FRom THe sixTEEnTH THrough THe twENTy-first cENTury. We consider, among oTHer tOPics, how THis wrITing draws on AFRofuturism, journalism, naturalism, realism, romance, satire, science fiction, sciENTific and polITical treatises, and travel narratives. We read short stories and lonGER fiction (in ENTirety and in excerpt). Our auTHors inCLude THomas More, FRanCIS Bacon, FRanCIS Godwin, Margaret Cavendish, JonaTHan Swift, Mary Shelley, SAMUel Butler, EDward BelLAMy, William Morris, William Dean Howells, E.M. Forster, W.E.B Du Bois, Ursula Le Guin, Octavia Butler, NnEDi OKORafor, and Ken Liu. You have THe OPtion, in your essays, to focus on utOPian or dystOPian works beyond THose on our syllaBUS. Satisfies boTH THe pre-1800 and THe post-1800 lITerature requireMEnt in THe ENGlish major. No reSTRictions -- all stuDENts welcoME. "
ENGL245,ENGL,Modern Novella,"More broadly, a study of THe gray zone between short story and novel, containing many aMBIguous labels (long short story, novella, short novel). THe course will interrogate various boundaries – When does a short story bECOME a novella? When does a novella bECOME a novel? – and locate answers not MERELy in word count, but in reader EXPerience and EXPectation. Because of THe (RELative) brevITy of THese in-between texts, THe course will cover much stylistic and geograPHic ground. AuTHor list may inCLude: FRanz Kafka, Victor LaValle, Don DeLillo, Carson McCullers, NaTHANAel West, Gabriel García Márquez, Henry JAMEs, Danielle Evans, GeORGe Saunders, GarTH Greenwell, Mieko Kawakami, Aleksandar Hemon, William Gass, and CynTHia Ozick.  "
ENGL247,ENGL,When Cultures Make Contact: Science Fiction and Allegories of Social Conflict,"THis course examines four science fiction wrITers—ArTHur C. CLarke, Ursula K. Le Guin, StanisLAW Lem, and MiCHEl Faber—who address THe perilous issues of voyage into forEIgn terrain, calLINg upon post-colonial crITiCISm to guide us. CLarke's novels Rendezvous wITh Rama and ChilDHood's End will be read in conjunction wITh Le Guin's THe Left Hand of Darkness and THe DiSPossessED. We will read Solaris by Lem and see one or boTH films made of IT. Faber’s Under THe Skin interrogates our treaTMEnt of animals by making us prey to aliENS and THe Book of STRange New THings tells THe daring story about a minister who has been askED by a non-HUMan race to continue HIS missionary work on Oasis, wITh no concept THat HIS idea of ChristianITy doesn’t square wITh THEIrs. We end wITh TED Chiang’s story and ITs film adaptation, Arrival, which investigates cultural barriers creatED by language, body, and forEIgn ground—matters THat drive all stories about THe OTHerworld, and THe complex prOBlems of misreading each oTHer."
ENGL248,ENGL,Contemporary Women's Writing,"In rECEnt years, we have seen a virtual EXPlosion of wrITing by woMEn, wITh woMEn’s novels constITuting soME of THe most widely read and crITically admirED work bEIng produCED today. THe glOBal reach of boTH ITs auTHors and audiences has made conTEMPORary woMEn’s wrITing a truly international PHenoMEnon. We will examine what makes THis work eSPecially innovative: ITs EXPeriMEntation wITh new voices and narrative forms and ITs blurring of GENre boundaries. We will look at THe dialogue IT has establishED wITh THe PAst, where IT often FINds ITs INSpiration, self-coNSCiously apprOPriating earlier lITerary texts or rewrITing HIStory.  We will also consider what SPecial challENGes THis work poses for ITs readers. Looking at works originating in a wide range of locations, THis course, will EXPlore THe diverse shapes of conTEMPORary woMEn's imagination and atTEMpt to ACCount for THe compelLINg interest of THis new body of fiction."
ENGL252,ENGL,Theater in England,"THis 4-crEDIT intersession course will be conductED in London, UK, FRom DECEmber 26, 2022–January 7, 2023. Attending two plays per day wITh a seminar discussion each morning, stuDENts in THis course are EXPosED to a full range of THeatre EXPeriences, FRom intimate THeatre-in-THe-round to monuMEntal productions at THe National THeatre, and FRom West End SPectaculars to cutting-EDge works mountED in post-INDuSTRial SPaces. See THe LINk on THe ENGlish DePArTMEnt hoMEPAge to FINd THe course's weBSIte, which describes THe program in greater detail and contaINS syllabi FRom THe PAst 25+ years. NeED-basED FINancial aid is available. THe fee total is $2850 "
ENGL258,ENGL,Film as Object,"Moving images rECOrdED on ANAlog film deFINED THe 20TH cENTury in an unprECEDENtED way. THis course considers THe tangible OBject THat is THe source of THe image oNSCreen, and THe SOCial, cultural, and HIStorical value of a reel of film as an ORGanic eleMEnt wITh a FINITe life cyCLe. We focus on THe ANAlog PHotograPHic eleMEnt and ITs origINS (boTH THeatrical and small gauge), THe basics of PHotoCHEMical film TEChnology, and THe STATe of film conservation and preservation worldwide. Guest lectures by staff of THe Moving Image DePArTMEnt of GeORGe EAStman Museum provide a first-hand look at film preservation in action, allowing us to consider ANAlog film as an ePHeMEral form of material culture: a multipurpose, visual rECOrd THat is art, ENTertainMEnt, eviDENtiary docuMEnt, and HIStorical artifact. Weekly film assignMEnts. CLass MEets on River Campus and at GeORGe EAStman Museum (900 EASt Ave, no admission fee but stuDENts provide THEIr own tranSPortation). No audITs, no pre-requisITes. EnrollMEnt limITED by hands-on nature of course."
ENGL262,ENGL,"Postwar Italian Directors: Fellini, Antonioni,Cavani","THis course EXPlores THree of ITaly’s most prominENT post-WWII directors, FEDerico FelLINi, MiCHElangelo Antonioni and LiliANA Cavani, who develOPED distinct cinemas and contributED RADical represENTations to key cultural debates. StuDENts will examine each filmmaker’s SPecific THematic and stylistic innovations, such as FelLINi’s carnivalesque and dreaMLike STATes, Antonioni’s use of SPace and color, and Cavani’s marginal figures and use of FLashback. StuDENts will also comPAre how THEIr works address THree of postwar ITaly’s and THe West’s most crITical questions: modernization, THe 1968 stuDENt protests and THe legACY of FasCISm. Films inCLude: FelLINi’s La Dolce VITa and Amarcord; Antonioni’s RED Desert and Zabriskie Point; and Cavani’s THe Cannibals and THe Night PORter. AssignMEnts inCLude: HIStorical, BIOgraPHical and crITical readings, film screenings, short PApers and a FINal essay. Readings will be in ENGlish and films will be shown wITh ENGlish subtITles."
ENGL265,ENGL,Documentary Film and Media,"THis course examines major HIStorical moveMEnts and styles in THe docuMEntary film tRADITion, and EXPlores THe SPread of docuMEntary across a range of MEdia pLATforms. We will study THe EXPosITory docuMEntary, ETHnograPHic film, THe direct cinema and cinéma vérITé moveMEnts, docuMEntary’s intersections wITh avant-garde film, mock docuMEntary and hoax films, personal and autOBiograPHical film and video, animatED docuMEntary, and digITal interactive docuMEntary MEdia."
ENGL267,ENGL,Intro to Literary Publishing,"THis course runs in coMBInation wITh an internship at OPen Letter Books and focuses on EXPlaining THe basics of THe BUSiness of lITerary publishing: EDITing, marketing, promoting, fundraising, ebooks, THe future of bookselLINg, etc. LITerature in transLATion is emPHasizED in THis CLass, and all THe tOPics coverED tie in wITh THe various projects interns work on for OPen Letter Books."
ENGL268,ENGL,Digital Imaging,"THis course INTRoduces stuDENts to THe METHods involvED in turning real OBjects into virtual ones using cutting EDge digITal imaging TEChnology and image rendering TEChniques. Focusing on manuscripts, PAintings, mAPS, and 3D artifacts, stuDENts will learn THe basics of multiSPectral imaging, PHotogramMEtry, and ReFLectance Transformation Imaging, and SPectral image processing using ENVI and PHotOSHOP. THese skills will be appliED to data FRom THe ongoing research of THe LazaRUS Project as well as to local cultural herITage collections."
ENGL270,ENGL,Advanced Technical Theatre,"Investigate TEChnical THeater beyond THe realms of ENG 170/171 (TEChnical THeater). Focus on skillED and SPecializED work RELatED to THe scenic design and TEChnical production of THe seMEster's THeatre Program productions. Working in small seminars and in one-on-one tutorials, THe INStructor will assist stuDENts in learning more about THEIr chosen TEChnical area, inCLuding advanCED scenic and TEChnical prOBlem-solving. THere is a requirED lab componENT THat will be sCHEdulED wITh THe INStructor."
ENGL271,ENGL,Advanced Production:  Sound,"Building off of concepts INTRoduCED in ENG 171/172 (rECOmMEndED, but not requirED), stuDENts will learn THe skills nECEssary to build and OPerate THeatrical sound sysTEMs. StuDENts will rECEive hands-on OPPORtunITies wITh live sound equiPMENT, learn prOPer signal FLow, get EXPerience running and troubleshooting sysTEMs, and EXPeriMEnt wITh boTH TEChnical and creative design. THere is a requirED lab componENT THat will be sCHEdulED wITh INStructor."
